,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
613,-5.498,-3.578,-3.387,-1.658,-1.088,-0.68,-0.365,0.384,0.614,1.175,1.337,-0.303,-0.141,-0.113,-0.106,-0.101,-0.089,-0.021,0.058,0.089,0.11,0.248,-0.356,-0.16,-0.092,-0.053,-0.031,-0.026,-0.008,0.049,0.089,0.236,0.637
614,-3.849,-2.436,-1.451,-1.348,-0.992,-0.372,0.55,0.708,0.99,1.288,2.412,-0.347,-0.259,-0.212,-0.109,-0.082,-0.062,0.144,0.174,0.191,0.222,0.288,-0.931,-0.326,-0.104,-0.057,-0.043,-0.035,0.113,0.163,0.252,0.277,0.329
615,-2.946,-2.772,-2.55,-1.534,-1.247,-0.532,0.516,0.623,0.684,1.24,1.399,-0.251,-0.199,-0.18,-0.173,-0.13,-0.076,0.117,0.166,0.206,0.277,0.415,-0.538,-0.182,-0.106,-0.068,-0.047,-0.039,0.153,0.217,0.231,0.296,0.501
616,-4.36,-3.3,-2.694,-2.248,-0.96,-0.349,0.519,0.676,0.706,1.272,2.404,-0.357,-0.259,-0.232,-0.211,-0.137,-0.082,0.045,0.151,0.197,0.265,0.359,-0.298,-0.202,-0.122,-0.104,-0.081,-0.055,0.069,0.11,0.231,0.276,0.31
617,-2.546,-2.163,-1.77,-1.488,-1.108,-0.494,0.497,0.588,0.775,1.041,1.613,-0.441,-0.275,-0.254,-0.206,-0.13,-0.1,0.085,0.159,0.262,0.305,0.405,-0.395,-0.25,-0.198,-0.135,-0.099,-0.064,0.108,0.176,0.23,0.513,0.594
618,-2.587,-1.847,-1.489,-1.157,-1.1,-1.0,-0.537,0.362,0.57,0.722,0.846,-0.277,-0.142,-0.107,-0.091,-0.075,-0.048,-0.017,0.063,0.111,0.128,0.267,-0.243,-0.146,-0.107,-0.074,-0.054,-0.035,-0.007,0.078,0.194,0.356,0.484
619,-2.54,-1.999,-1.821,-1.19,-1.003,-0.832,-0.475,0.357,0.54,0.75,1.119,-0.436,-0.108,-0.096,-0.078,-0.066,-0.042,-0.019,0.051,0.087,0.102,0.154,-0.272,-0.153,-0.091,-0.067,-0.037,-0.027,-0.008,0.059,0.172,0.198,0.38
620,-3.217,-2.542,-1.708,-1.456,-1.132,-0.991,-0.642,0.35,0.593,0.619,1.465,-0.434,-0.246,-0.202,-0.144,-0.119,-0.093,-0.052,0.09,0.109,0.176,0.254,-0.579,-0.156,-0.136,-0.127,-0.08,-0.055,-0.038,0.09,0.18,0.393,0.648
621,-4.939,-2.615,-1.515,-1.336,-1.278,-1.047,-0.763,-0.293,0.477,0.672,2.45,-0.303,-0.176,-0.129,-0.111,-0.093,-0.077,-0.051,-0.005,0.107,0.153,0.21,-0.543,-0.162,-0.131,-0.096,-0.059,-0.048,-0.024,0.005,0.135,0.247,0.609
622,-6.337,-3.142,-1.645,-1.227,-0.648,-0.454,0.341,0.411,0.983,1.541,3.01,-0.152,-0.106,-0.088,-0.075,-0.047,-0.037,0.034,0.061,0.082,0.09,0.277,-0.28,-0.094,-0.079,-0.067,-0.023,-0.014,0.032,0.036,0.102,0.197,0.265
623,-2.718,-2.048,-1.551,-1.158,-1.008,-0.776,-0.465,0.43,0.928,1.268,1.619,-0.305,-0.291,-0.22,-0.168,-0.13,-0.117,-0.018,0.142,0.188,0.209,0.236,-0.335,-0.306,-0.217,-0.135,-0.097,-0.078,-0.001,0.137,0.155,0.298,0.525
624,-2.978,-2.579,-2.344,-2.103,-1.539,-1.043,-0.586,0.538,0.774,1.119,1.94,-0.44,-0.315,-0.27,-0.229,-0.192,-0.115,-0.081,0.149,0.17,0.221,0.396,-0.675,-0.244,-0.18,-0.123,-0.084,-0.053,-0.045,0.108,0.179,0.32,0.71
625,-4.367,-3.145,-2.355,-1.703,-1.527,-1.04,-0.716,-0.307,0.547,0.615,1.778,-0.307,-0.244,-0.139,-0.121,-0.098,-0.086,-0.066,-0.006,0.1,0.145,0.257,-0.31,-0.221,-0.096,-0.082,-0.068,-0.038,-0.033,0.013,0.117,0.265,0.894
626,-3.183,-2.179,-1.677,-1.351,-0.978,-0.616,0.06,0.45,0.549,0.64,1.277,-0.13,-0.075,-0.055,-0.048,-0.043,-0.033,0.013,0.045,0.08,0.097,0.295,-0.146,-0.07,-0.057,-0.041,-0.029,-0.021,0.036,0.081,0.145,0.159,0.461
627,-3.374,-2.428,-2.07,-1.317,-1.156,-0.478,0.339,0.424,0.652,0.737,1.162,-0.201,-0.122,-0.087,-0.066,-0.051,-0.03,0.083,0.105,0.117,0.126,0.188,-0.284,-0.084,-0.059,-0.05,-0.021,-0.009,0.127,0.155,0.25,0.304,0.408
628,-4.001,-2.335,-2.078,-1.679,-1.231,-0.857,-0.454,0.483,0.608,0.796,1.552,-0.326,-0.181,-0.155,-0.14,-0.128,-0.098,-0.036,0.06,0.104,0.205,0.306,-0.768,-0.232,-0.131,-0.084,-0.065,-0.038,-0.023,0.071,0.122,0.323,0.512
629,-5.275,-3.667,-2.185,-1.403,-1.3,-0.988,-0.592,0.403,0.599,0.622,0.882,-0.311,-0.171,-0.124,-0.115,-0.096,-0.085,-0.049,0.057,0.099,0.164,0.291,-0.485,-0.147,-0.134,-0.085,-0.058,-0.037,-0.023,0.068,0.184,0.235,0.468
630,-2.96,-1.745,-1.372,-1.304,-0.802,-0.116,0.55,0.651,0.918,1.174,2.455,-0.266,-0.21,-0.157,-0.089,-0.068,-0.002,0.085,0.089,0.136,0.179,0.219,-0.265,-0.217,-0.165,-0.052,-0.042,0.004,0.082,0.088,0.178,0.243,0.341
631,-3.277,-2.044,-1.353,-1.205,-0.741,0.055,0.485,0.637,0.824,1.478,2.304,-0.223,-0.16,-0.127,-0.098,-0.064,0.012,0.102,0.122,0.141,0.15,0.228,-0.682,-0.17,-0.097,-0.055,-0.037,0.015,0.068,0.115,0.184,0.351,0.525
632,-3.943,-2.976,-1.85,-1.495,-1.137,-0.779,-0.673,-0.508,0.334,0.563,0.788,-0.202,-0.102,-0.065,-0.062,-0.036,-0.026,-0.02,-0.012,0.039,0.081,0.119,-0.154,-0.129,-0.076,-0.046,-0.04,-0.02,-0.009,-0.007,0.061,0.147,0.411
633,-4.918,-2.078,-1.522,-1.414,-1.329,-0.923,-0.718,0.54,0.686,0.886,1.55,-0.419,-0.198,-0.175,-0.144,-0.114,-0.11,-0.088,0.096,0.161,0.249,0.279,-0.29,-0.233,-0.148,-0.132,-0.09,-0.066,-0.029,0.073,0.182,0.355,0.433
634,-2.656,-1.991,-1.754,-1.633,-1.348,-1.149,-0.967,0.072,0.522,0.655,0.744,-0.246,-0.196,-0.132,-0.102,-0.098,-0.069,-0.055,0.044,0.136,0.216,0.232,-0.272,-0.148,-0.085,-0.065,-0.055,-0.05,-0.031,0.068,0.262,0.347,0.536
635,-2.017,-1.862,-1.564,-1.476,-1.187,-1.079,-0.532,0.378,0.499,0.743,1.399,-0.251,-0.153,-0.133,-0.122,-0.097,-0.059,-0.035,0.093,0.131,0.19,0.251,-0.295,-0.146,-0.104,-0.091,-0.06,-0.044,-0.019,0.122,0.228,0.368,0.71
636,-3.2,-2.57,-1.989,-1.738,-1.463,-0.957,-0.868,-0.382,0.523,0.659,1.582,-0.28,-0.137,-0.105,-0.088,-0.054,-0.043,-0.032,-0.011,0.041,0.095,0.134,-0.323,-0.111,-0.081,-0.063,-0.048,-0.03,-0.017,-0.004,0.065,0.16,0.425
637,-4.193,-2.097,-1.696,-1.421,-1.228,-1.101,-0.712,-0.474,0.419,0.721,1.392,-0.225,-0.115,-0.088,-0.078,-0.046,-0.037,-0.026,-0.013,0.049,0.103,0.132,-0.365,-0.126,-0.075,-0.055,-0.032,-0.024,-0.017,-0.006,0.058,0.143,0.367
638,-4.729,-1.332,-0.892,-0.485,0.281,0.835,1.162,1.468,1.972,3.566,3.881,-0.352,-0.289,-0.25,-0.153,-0.004,0.1,0.153,0.236,0.361,0.405,0.408,-0.888,-0.45,-0.176,-0.072,0.006,0.071,0.102,0.113,0.144,0.214,0.408
639,-2.966,-2.417,-1.686,-1.375,-0.865,-0.107,0.701,0.774,1.188,1.256,1.47,-0.353,-0.207,-0.166,-0.147,-0.114,0.015,0.121,0.171,0.194,0.207,0.315,-0.422,-0.197,-0.116,-0.097,-0.045,0.02,0.103,0.137,0.216,0.274,0.811
640,-2.528,-2.179,-1.525,-1.187,-1.0,-0.199,0.401,0.538,0.791,1.655,2.239,-0.422,-0.407,-0.34,-0.193,-0.168,0.013,0.189,0.211,0.229,0.235,0.299,-0.519,-0.186,-0.167,-0.158,-0.128,-0.004,0.116,0.221,0.302,0.492,0.918
641,-4.097,-3.826,-3.515,-1.32,-1.078,-0.503,-0.438,0.25,0.535,0.61,3.844,-0.152,-0.131,-0.096,-0.07,-0.057,-0.054,-0.047,0.062,0.073,0.147,0.281,-0.296,-0.281,-0.073,-0.053,-0.016,-0.014,-0.013,0.091,0.213,0.259,0.314
642,-4.653,-4.374,-3.956,-3.031,-1.101,-0.454,-0.434,0.154,0.449,0.54,1.926,-0.207,-0.195,-0.139,-0.123,-0.117,-0.104,-0.072,0.029,0.079,0.166,0.188,-0.514,-0.429,-0.171,-0.091,-0.032,-0.022,-0.016,0.016,0.17,0.418,0.452
643,-3.82,-1.811,-1.56,-1.267,-1.214,-1.021,-0.802,-0.039,0.669,1.425,1.752,-0.43,-0.387,-0.291,-0.243,-0.171,-0.165,-0.103,-0.01,0.11,0.293,0.351,-0.391,-0.34,-0.254,-0.178,-0.144,-0.136,-0.063,-0.003,0.097,0.268,0.96
644,-4.074,-1.878,-1.679,-1.588,-1.038,-0.957,-0.835,-0.565,0.445,1.124,2.251,-0.517,-0.31,-0.283,-0.233,-0.169,-0.142,-0.103,-0.093,0.128,0.233,0.385,-0.423,-0.324,-0.283,-0.185,-0.132,-0.091,-0.064,-0.047,0.114,0.229,0.649
645,-4.913,-2.182,-1.857,-1.651,-1.266,-0.783,0.428,0.638,0.962,1.205,2.002,-0.381,-0.286,-0.255,-0.192,-0.135,-0.11,0.151,0.265,0.285,0.352,0.491,-0.224,-0.181,-0.156,-0.117,-0.088,-0.03,0.142,0.217,0.343,0.535,0.831
646,-6.975,-2.277,-1.553,-1.374,-1.255,-1.042,-0.551,0.306,0.455,0.826,1.919,-0.184,-0.158,-0.146,-0.123,-0.092,-0.062,-0.033,0.055,0.119,0.151,0.214,-0.396,-0.123,-0.104,-0.07,-0.055,-0.032,-0.02,0.063,0.096,0.375,0.57
647,-4.339,-2.172,-1.657,-1.444,-1.197,-0.995,-0.289,0.354,0.446,0.95,1.151,-0.388,-0.17,-0.157,-0.143,-0.1,-0.068,-0.04,0.108,0.121,0.216,0.252,-0.501,-0.11,-0.099,-0.092,-0.074,-0.052,-0.031,0.115,0.203,0.392,0.703
648,-4.001,-1.937,-1.752,-1.455,-1.338,-0.972,-0.728,0.259,0.461,0.973,1.148,-0.268,-0.183,-0.141,-0.12,-0.111,-0.086,-0.049,0.047,0.108,0.13,0.152,-0.731,-0.131,-0.12,-0.081,-0.069,-0.053,-0.029,0.043,0.106,0.303,0.454
649,-2.838,-2.351,-1.911,-1.498,-1.271,-0.911,0.15,0.465,0.589,0.853,1.598,-0.328,-0.234,-0.193,-0.167,-0.106,-0.076,0.082,0.142,0.181,0.199,0.216,-0.726,-0.151,-0.122,-0.118,-0.078,-0.033,0.077,0.175,0.267,0.357,0.659
650,-1.959,-1.897,-1.761,-1.519,-1.292,-1.124,-1.041,-0.974,0.05,0.589,1.293,-0.323,-0.27,-0.25,-0.236,-0.219,-0.17,-0.156,-0.151,0.049,0.236,0.32,-0.586,-0.236,-0.219,-0.179,-0.134,-0.125,-0.109,-0.092,0.097,0.292,0.61
651,-2.484,-1.853,-1.701,-1.482,-1.34,-1.246,-1.062,-0.905,-0.686,0.406,0.537,-0.297,-0.202,-0.153,-0.142,-0.134,-0.104,-0.096,-0.065,-0.04,0.173,0.283,-0.227,-0.189,-0.156,-0.127,-0.113,-0.089,-0.069,-0.037,-0.029,0.331,0.703
652,-4.929,-4.893,-2.336,-1.422,-1.025,-0.659,-0.116,0.469,1.006,1.494,1.579,-0.216,-0.186,-0.179,-0.114,-0.09,-0.056,-0.004,0.095,0.158,0.171,0.286,-0.256,-0.114,-0.094,-0.061,-0.038,-0.037,0.026,0.13,0.149,0.168,0.282
653,-2.69,-2.217,-1.328,-0.966,-0.532,0.404,0.673,1.001,1.196,1.411,3.591,-0.284,-0.186,-0.103,-0.066,-0.043,0.073,0.128,0.165,0.19,0.217,0.44,-0.237,-0.101,-0.087,-0.056,-0.029,0.075,0.124,0.131,0.167,0.313,0.337
654,-3.445,-2.753,-2.141,-1.507,-1.387,-1.214,-0.691,0.436,0.681,0.856,2.066,-0.355,-0.281,-0.208,-0.167,-0.144,-0.114,-0.089,0.092,0.162,0.18,0.245,-0.613,-0.193,-0.148,-0.111,-0.096,-0.043,-0.03,0.071,0.175,0.288,0.535
655,-4.173,-1.966,-1.617,-1.529,-0.91,-0.829,-0.791,-0.282,0.406,0.541,1.226,-0.277,-0.157,-0.116,-0.094,-0.089,-0.082,-0.073,-0.032,0.099,0.125,0.14,-0.555,-0.129,-0.113,-0.093,-0.066,-0.054,-0.046,-0.015,0.099,0.274,0.419
656,-4.856,-4.4,-2.539,-1.635,-1.159,-0.897,-0.677,-0.153,0.406,0.86,1.486,-0.432,-0.381,-0.176,-0.16,-0.129,-0.104,-0.048,0.008,0.094,0.198,0.23,-0.358,-0.196,-0.131,-0.107,-0.092,-0.089,-0.022,0.017,0.079,0.418,0.685
657,-2.535,-1.795,-1.173,-0.833,-0.798,-0.131,0.337,0.584,0.747,1.208,3.244,-0.253,-0.153,-0.138,-0.085,-0.043,0.009,0.076,0.104,0.125,0.159,0.233,-0.193,-0.162,-0.133,-0.084,-0.039,0.011,0.053,0.112,0.222,0.347,0.537
658,-4.727,-2.381,-1.219,-0.905,-0.725,-0.494,0.109,0.356,0.431,0.52,1.346,-0.319,-0.18,-0.114,-0.084,-0.062,-0.061,0.01,0.049,0.061,0.068,0.092,-0.304,-0.148,-0.113,-0.084,-0.065,-0.032,0.006,0.088,0.132,0.209,0.396
659,-5.641,-2.65,-1.461,-1.124,-0.816,-0.752,0.345,0.395,0.765,1.348,30.546,-0.317,-0.236,-0.199,-0.153,-0.146,-0.037,0.095,0.201,0.243,0.271,0.424,-0.304,-0.275,-0.141,-0.102,-0.065,-0.012,0.021,0.106,0.401,0.637,0.793
660,-3.233,-2.461,-2.116,-1.728,-1.425,-1.241,-1.109,-0.802,-0.02,0.849,1.236,-0.329,-0.3,-0.248,-0.223,-0.2,-0.161,-0.127,-0.092,-0.006,0.12,0.173,-0.394,-0.258,-0.237,-0.161,-0.11,-0.103,-0.069,-0.062,0.019,0.136,0.234
661,-4.087,-2.49,-2.126,-1.879,-1.659,-1.016,-0.889,-0.473,0.38,0.552,0.93,-0.265,-0.19,-0.154,-0.14,-0.121,-0.075,-0.057,-0.035,0.056,0.116,0.173,-0.324,-0.116,-0.08,-0.075,-0.064,-0.058,-0.05,-0.021,0.066,0.246,0.455
662,-2.991,-1.349,-1.23,-1.056,-0.817,-0.478,0.455,0.567,0.765,1.609,2.77,-0.21,-0.139,-0.125,-0.105,-0.076,-0.049,0.086,0.116,0.131,0.138,0.15,-0.255,-0.178,-0.113,-0.092,-0.057,-0.029,0.056,0.095,0.166,0.261,0.31
663,-4.041,-2.925,-2.025,-1.437,-0.917,-0.761,-0.613,0.404,0.637,0.864,1.888,-0.461,-0.232,-0.112,-0.063,-0.05,-0.047,-0.036,0.029,0.055,0.099,0.117,-0.212,-0.112,-0.088,-0.07,-0.048,-0.036,-0.022,0.024,0.071,0.126,0.283
664,-3.374,-1.864,-1.691,-1.211,-1.136,-0.592,0.191,0.6,0.71,1.222,1.47,-0.403,-0.217,-0.179,-0.138,-0.071,-0.055,0.027,0.092,0.102,0.122,0.391,-0.431,-0.276,-0.11,-0.082,-0.059,-0.041,0.029,0.102,0.14,0.195,0.266
665,-1.675,-1.351,-1.136,-0.806,-0.439,0.342,0.553,0.622,0.722,1.799,1.921,-0.163,-0.128,-0.065,-0.063,-0.033,0.033,0.089,0.107,0.12,0.135,0.196,-0.371,-0.244,-0.06,-0.05,-0.021,0.04,0.056,0.105,0.199,0.253,0.478
666,-6.389,-3.878,-1.961,-0.994,-0.708,-0.399,0.337,0.442,1.26,1.931,3.086,-0.288,-0.186,-0.077,-0.061,-0.051,-0.039,0.045,0.05,0.066,0.107,0.21,-0.275,-0.14,-0.068,-0.057,-0.043,-0.014,0.019,0.059,0.117,0.138,0.265
667,-7.998,-7.444,-2.675,-1.455,-0.798,-0.405,-0.113,0.332,0.509,0.711,0.951,-0.146,-0.143,-0.131,-0.103,-0.084,-0.048,-0.009,0.057,0.076,0.087,0.113,-0.273,-0.207,-0.095,-0.056,-0.025,-0.018,0.014,0.076,0.165,0.232,0.349
668,-4.786,-2.595,-1.998,-1.644,-1.196,-0.981,-0.813,0.332,0.483,0.745,1.348,-0.342,-0.233,-0.17,-0.139,-0.09,-0.049,-0.043,0.051,0.073,0.138,0.21,-0.265,-0.233,-0.093,-0.064,-0.048,-0.03,-0.023,0.055,0.159,0.206,0.637
669,-4.557,-2.569,-1.728,-1.059,-0.98,-0.896,-0.642,0.328,0.588,0.703,1.586,-0.428,-0.197,-0.177,-0.158,-0.097,-0.073,-0.045,0.053,0.077,0.109,0.175,-0.332,-0.203,-0.14,-0.093,-0.066,-0.045,-0.04,0.064,0.114,0.142,0.427
670,-2.923,-1.319,-1.133,-1.069,-0.954,-0.829,-0.531,0.333,0.591,0.732,1.59,-0.313,-0.181,-0.166,-0.13,-0.105,-0.067,-0.048,0.079,0.091,0.093,0.196,-0.357,-0.267,-0.206,-0.114,-0.08,-0.061,-0.034,0.088,0.131,0.177,0.37
671,-2.913,-2.406,-1.877,-1.641,-1.487,-1.08,-1.024,-0.958,0.145,0.482,0.956,-0.29,-0.219,-0.159,-0.15,-0.138,-0.134,-0.119,-0.094,0.136,0.23,0.321,-0.309,-0.244,-0.134,-0.125,-0.089,-0.078,-0.069,-0.045,0.155,0.414,0.737
672,-2.957,-2.518,-1.84,-1.427,-1.077,-1.027,-0.659,0.173,0.559,0.705,1.609,-0.209,-0.151,-0.127,-0.103,-0.09,-0.079,-0.062,0.014,0.106,0.146,0.18,-0.512,-0.168,-0.117,-0.085,-0.068,-0.04,-0.032,0.012,0.086,0.288,0.31
673,-3.442,-3.017,-1.856,-1.597,-1.338,-1.166,-0.992,-0.036,0.588,0.757,1.784,-0.294,-0.188,-0.151,-0.119,-0.09,-0.077,-0.053,0.016,0.162,0.199,0.219,-0.742,-0.164,-0.127,-0.077,-0.057,-0.042,-0.025,0.014,0.217,0.328,0.414
674,-3.955,-2.001,-1.437,-1.231,-1.03,-0.776,-0.494,0.468,0.582,0.79,2.403,-0.419,-0.178,-0.095,-0.064,-0.059,-0.036,-0.022,0.028,0.048,0.065,0.352,-0.38,-0.124,-0.097,-0.067,-0.048,-0.038,-0.014,0.034,0.06,0.12,0.267
675,-3.601,-2.397,-1.726,-1.595,-1.377,-1.073,-0.888,-0.729,-0.01,0.581,0.971,-0.358,-0.245,-0.219,-0.189,-0.183,-0.139,-0.128,-0.085,0.0,0.12,0.139,-0.42,-0.263,-0.194,-0.183,-0.11,-0.096,-0.084,-0.055,0.01,0.209,0.299
676,-3.819,-2.616,-2.069,-1.247,-0.948,-0.884,-0.61,0.339,0.47,0.612,0.906,-0.262,-0.194,-0.177,-0.12,-0.098,-0.063,-0.042,0.054,0.076,0.085,0.119,-0.287,-0.159,-0.099,-0.089,-0.071,-0.05,-0.027,0.068,0.134,0.195,0.274
677,-2.345,-1.174,-1.132,-0.84,-0.568,-0.108,0.782,0.993,1.228,2.173,4.919,-0.461,-0.343,-0.246,-0.2,-0.173,0.008,0.145,0.169,0.231,0.294,0.453,-0.454,-0.376,-0.279,-0.213,-0.149,-0.023,0.057,0.13,0.165,0.364,0.864
678,-3.181,-2.777,-2.038,-1.514,-1.146,-0.977,-0.624,0.51,0.73,1.319,1.526,-0.373,-0.267,-0.245,-0.22,-0.151,-0.111,-0.076,0.146,0.257,0.331,0.474,-0.414,-0.319,-0.219,-0.148,-0.076,-0.069,-0.026,0.113,0.214,0.467,0.802
679,-3.096,-2.756,-2.016,-1.589,-1.219,-0.612,0.5,0.537,0.682,1.116,1.533,-0.482,-0.29,-0.236,-0.207,-0.169,-0.103,0.097,0.144,0.174,0.233,0.375,-0.525,-0.182,-0.131,-0.125,-0.093,-0.067,0.095,0.17,0.181,0.316,0.749
680,-3.625,-2.572,-1.996,-1.847,-0.836,-0.724,-0.3,0.298,0.474,0.79,1.776,-0.315,-0.124,-0.083,-0.077,-0.073,-0.055,-0.044,0.045,0.072,0.091,0.102,-0.33,-0.14,-0.094,-0.079,-0.05,-0.034,-0.021,0.038,0.097,0.187,0.399
681,-2.301,-2.209,-1.951,-1.726,-1.128,-0.812,-0.623,-0.273,0.298,0.402,0.899,-0.176,-0.152,-0.121,-0.108,-0.104,-0.096,-0.089,-0.053,0.106,0.12,0.142,-0.655,-0.246,-0.141,-0.113,-0.077,-0.056,-0.04,-0.025,0.144,0.355,0.436
682,-2.85,-2.538,-1.951,-1.531,-1.332,-0.914,-0.696,0.402,0.582,0.782,1.306,-0.354,-0.264,-0.181,-0.127,-0.109,-0.08,-0.031,0.072,0.097,0.141,0.173,-0.457,-0.152,-0.138,-0.102,-0.061,-0.048,-0.017,0.066,0.14,0.237,0.611
683,-1.478,-1.246,-1.069,-0.912,-0.201,0.497,0.584,0.912,1.491,2.021,3.482,-0.385,-0.167,-0.14,-0.112,-0.023,0.068,0.077,0.088,0.094,0.151,0.27,-0.352,-0.213,-0.124,-0.103,-0.036,0.047,0.084,0.106,0.12,0.139,0.26
684,-2.621,-2.065,-1.684,-1.478,-1.016,-0.831,-0.512,0.344,0.482,0.844,1.764,-0.435,-0.2,-0.111,-0.083,-0.067,-0.037,-0.024,0.088,0.128,0.155,0.296,-0.289,-0.223,-0.105,-0.081,-0.046,-0.023,-0.011,0.068,0.218,0.375,0.774
685,-2.639,-2.11,-1.43,-1.115,-0.891,-0.833,0.349,0.537,0.727,0.876,1.347,-0.327,-0.182,-0.125,-0.111,-0.079,-0.057,0.094,0.11,0.121,0.183,0.222,-0.253,-0.16,-0.122,-0.086,-0.051,-0.041,0.082,0.149,0.176,0.213,0.516
686,-3.837,-1.711,-1.534,-1.435,-1.168,-0.916,-0.774,-0.025,0.604,1.5,2.446,-0.364,-0.318,-0.261,-0.25,-0.225,-0.171,-0.097,0.033,0.225,0.268,0.313,-0.409,-0.352,-0.267,-0.202,-0.132,-0.1,-0.058,0.01,0.171,0.367,0.681
687,-2.387,-1.795,-1.695,-1.583,-1.319,-0.932,-0.795,-0.769,0.543,0.82,1.683,-0.411,-0.288,-0.266,-0.258,-0.242,-0.202,-0.115,-0.095,0.243,0.289,0.322,-0.419,-0.344,-0.315,-0.172,-0.14,-0.111,-0.072,-0.06,0.221,0.395,0.639
688,-2.41,-2.145,-1.515,-1.395,-1.261,-1.07,-0.794,0.474,0.597,0.869,1.161,-0.343,-0.307,-0.222,-0.197,-0.174,-0.139,-0.092,0.123,0.17,0.203,0.235,-0.544,-0.184,-0.147,-0.137,-0.13,-0.103,-0.048,0.13,0.193,0.347,0.459
689,-2.962,-2.14,-1.715,-1.615,-1.469,-1.362,-1.153,-0.709,0.137,0.62,0.978,-0.273,-0.268,-0.249,-0.22,-0.185,-0.167,-0.142,-0.098,0.085,0.194,0.267,-0.63,-0.309,-0.191,-0.137,-0.133,-0.099,-0.069,-0.061,0.106,0.289,0.476
690,-3.713,-2.78,-1.591,-1.056,-0.924,-0.735,-0.463,0.312,0.494,0.642,1.04,-0.229,-0.139,-0.115,-0.105,-0.087,-0.081,-0.055,0.04,0.092,0.103,0.132,-0.444,-0.166,-0.135,-0.084,-0.078,-0.042,-0.033,0.074,0.13,0.178,0.3
691,-6.989,-1.854,-1.466,-1.242,-1.13,-0.988,-0.342,0.49,0.563,0.85,1.936,-0.494,-0.144,-0.109,-0.088,-0.057,-0.051,-0.035,0.056,0.076,0.104,0.135,-0.258,-0.142,-0.071,-0.059,-0.043,-0.038,-0.023,0.081,0.106,0.18,0.288
692,-5.256,-1.958,-1.766,-1.531,-1.225,-1.096,-0.752,-0.214,0.423,0.608,0.762,-0.48,-0.132,-0.095,-0.059,-0.044,-0.035,-0.028,0.0,0.073,0.098,0.128,-0.197,-0.106,-0.092,-0.058,-0.041,-0.023,-0.016,0.012,0.105,0.201,0.344
693,-7.171,-2.227,-1.932,-1.669,-1.328,-0.944,-0.621,0.371,0.647,1.332,2.307,-0.31,-0.18,-0.151,-0.138,-0.11,-0.071,-0.047,0.037,0.092,0.173,0.4,-0.188,-0.124,-0.107,-0.077,-0.068,-0.053,-0.04,0.056,0.148,0.19,0.23
694,-4.713,-3.006,-2.134,-1.653,-1.586,-0.926,-0.757,0.073,0.626,1.286,1.969,-0.478,-0.432,-0.141,-0.134,-0.109,-0.081,-0.05,0.019,0.08,0.129,0.46,-0.153,-0.142,-0.106,-0.097,-0.078,-0.057,-0.041,0.028,0.153,0.197,0.234
695,-2.265,-1.784,-1.494,-1.314,-1.119,-0.578,-0.468,0.612,0.752,0.946,2.359,-0.251,-0.17,-0.123,-0.107,-0.074,-0.057,-0.022,0.031,0.067,0.161,0.184,-0.323,-0.2,-0.134,-0.101,-0.059,-0.033,-0.011,0.048,0.086,0.136,0.249
696,-2.762,-2.318,-1.773,-1.531,-0.998,-0.944,-0.785,0.206,0.62,0.876,1.622,-0.315,-0.211,-0.178,-0.154,-0.134,-0.121,-0.093,0.058,0.123,0.194,0.334,-0.478,-0.198,-0.19,-0.15,-0.112,-0.053,-0.041,0.038,0.142,0.24,0.69
697,-4.579,-2.393,-2.081,-1.554,-1.276,-1.121,-0.667,-0.225,0.539,0.651,2.443,-0.304,-0.206,-0.147,-0.136,-0.111,-0.092,-0.059,0.002,0.089,0.126,0.169,-0.454,-0.183,-0.108,-0.082,-0.075,-0.069,-0.028,0.01,0.083,0.231,0.537
698,-2.468,-1.501,-1.111,-1.058,-0.772,-0.17,0.403,0.608,0.734,0.977,2.008,-0.289,-0.199,-0.176,-0.138,-0.102,0.002,0.129,0.135,0.157,0.169,0.218,-0.459,-0.194,-0.133,-0.09,-0.08,-0.016,0.125,0.203,0.269,0.343,0.537
699,-3.628,-1.83,-1.334,-1.262,-1.117,-0.961,-0.796,0.454,0.682,1.558,2.217,-0.51,-0.446,-0.272,-0.192,-0.191,-0.149,-0.12,0.083,0.249,0.3,0.552,-0.416,-0.302,-0.209,-0.199,-0.157,-0.142,-0.061,0.045,0.185,0.547,0.778
700,-4.097,-2.547,-2.084,-1.676,-1.207,-0.856,-0.517,0.338,0.614,1.029,2.236,-0.412,-0.209,-0.186,-0.133,-0.125,-0.119,-0.081,0.082,0.133,0.166,0.301,-1.118,-0.282,-0.107,-0.093,-0.069,-0.062,-0.044,0.045,0.152,0.278,0.722
701,-8.956,-3.705,-2.081,-1.878,-1.339,-1.064,-0.795,-0.38,0.436,0.492,1.362,-0.436,-0.148,-0.124,-0.113,-0.083,-0.067,-0.053,-0.037,0.053,0.097,0.151,-0.279,-0.105,-0.077,-0.066,-0.062,-0.053,-0.037,-0.017,0.097,0.16,0.305
